source_id,destination_id,id,meta_title,meta_desc,slug,image_header_url,source_slug,source_context,source_logo_img_url,source_category,source_type,source_description,source_docs_url,destination_slug,destination_context,destination_logo_img_url,destination_category,destination_type,destination_description,destination_docs_url,use_case_header_1,use_case_desc_1,use_case_header_2,use_case_desc_2,use_case_header_3,use_case_desc_3,relevant_integration_logo_url_1,relevant_integration_desc_1,relevant_integration_url_1,relevant_integration_logo_url_2,relevant_integration_desc_2,relevant_integration_url_2,relevant_integration_logo_url_3,relevant_integration_desc_3,relevant_integration_url_3,relevant_integration_logo_url_4,relevant_integration_desc_4,relevant_integration_url_4
1,35,1|35,Integrate your JavaScript website with Amplitude,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Amplitude ...and all of your other cloud tools.,/integration/amplitude/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,amplitude,Amplitude,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Analytics,,"Amplitude is a comprehensive product analytics platform for the web as well as mobile platforms. Over 12,000 companies use Amplitude to get useful marketing insights that drive product strategy and conversion and retention of their customers.",https://docs.rudderstack.com/destinations/analytics/amplitude,,"Automatically send real-time data to marketing analytics, product analytics and business analytics tools. ",,Track the entire user journey across platforms without the technical headache. ,,Send existing data feeds to new analytics tools with a few clicks. ,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,36,1|36,Integrate your JavaScript website with Facebook Pixel,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Facebook Pixel ...and all of your other cloud tools.,/integration/facebook-pixel/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,facebook-pixel,Facebook Pixel,https://cdn.sanity.io/images/97bpcflt/production/c443f3cca6b585006d8bbca6a01b8f732d5492bc-646x313.png,Advertising,,Facebook Pixel is a simple JavaScript snippet that you can add to your website and track visitor activity as well as other important metrics. It allows you to measure and rudder audiences to build effective marketing and advertising campaigns.,https://docs.rudderstack.com/destinations/fb-pixel,,"Send existing events to [integration, destination=TRUE] as conversions with no additional code.",,"Manage client-side and server-side conversions for [integration, destination=TRUE] with a few clicks. ",,"Send custom audiences from your warehouse to [integration, destination=TRUE]. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,42,1|42,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Slack ...and all of your other cloud tools.,/integration/slack/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,slack,,https://cdn.sanity.io/images/97bpcflt/production/0a45ee9c41009ecdaaf8bd28dab94e6e2446a7b2-296x296.png,Business Messaging,,"Slack is a popular business communication platform that allows you to organize all your business-related chats by specific topics, groups or direct / personal messaging.

RudderStack supports integration with Slack and allows you to send your business messaging data to Slack seamlessly.",https://docs.rudderstack.com/destinations/slack,,"Automatically create or update user records in [integration, destination=TRUE]",,"Use existing data to send behavioral events to [integration, destination=TRUE]. ",,"Automatically trigger messaging automations in [integration, destination=TRUE] based on user behaviors. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,157,1|157,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to PostgreSQL ...and all of your other cloud tools.,/integration/posteresql/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,posteresql,,https://cdn.sanity.io/images/97bpcflt/production/59a71b24245ddf00bbf7c1c5e06dbac3d63ed0c5-1200x1238.png,Databases & Object Storage,,"PostgreSQL is an enterprise-grade, open source database management system. It supports both SQL and JSON for relational and non-relational queries respectively. Many companies in the market use PostgreSQL as their low-cost data warehousing solution in order to deliver efficient analytics and user insights. A myriad of other analytical tools in the market also integrate seamlessly with PostgreSQL. In fact, Amazon Redshift's design is inspired from PostgreSQL.",https://docs.rudderstack.com/data-warehouse-integrations/postgresql,,"Easily send event stream and batch data to [integration, destination=TRUE] from multiple sources. ",,"Skip the formatting work in [integration, destination=TRUE] and move faster with predefined data structures.  ",,"Easily configure custom sync schedules to [integration, destination=TRUE] that work with your existing data workflows. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,159,1|159,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Amazon S3 ...and all of your other cloud tools.,/integration/amazon-s3/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,amazon-s3,,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Databases & Object Storage,,"Amazon S3 (Simple Storage Service) is a cloud-based object storage service that allows customers and businesses to store their data securely, and at scale. With an easy to use interface and management features, S3 allows for effortless organizing of data to meet the business-specific requirements.",https://docs.rudderstack.com/destinations/storage-platforms/amazon-s3,,"Easily send event stream and batch data to [integration, destination=TRUE] from multiple sources. ",,"Skip the formatting work in [integration, destination=TRUE] and move faster with predefined data structures.  ",,"Easily configure custom sync schedules to [integration, destination=TRUE] that work with your existing data workflows. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,160,1|160,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Google Cloud Storage ...and all of your other cloud tools.,/integration/google-cloud-storage/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,google-cloud-storage,,https://cdn.sanity.io/images/97bpcflt/production/c45f03f1697304ad4f24b2a532fe3a33d839297f-100x100.png,Databases & Object Storage,,"Google Cloud Storage is a popular web service for storing and accessing your data in the Google Cloud Platform infrastructure. It offers state-of-the-art performance and scalability, along with ensuring the security and privacy of your data.",https://docs.rudderstack.com/destinations/storage-platforms/google-cloud-storage,,"Easily send event stream and batch data to [integration, destination=TRUE] from multiple sources. ",,"Skip the formatting work in [integration, destination=TRUE] and move faster with predefined data structures.  ",,"Easily configure custom sync schedules to [integration, destination=TRUE] that work with your existing data workflows. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,169,1|169,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Apache Kafka ...and all of your other cloud tools.,/integration/apache-kafka/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,apache-kafka,,https://cdn.sanity.io/images/97bpcflt/production/0c579c31681dfe30c1820ebecb73dcda8494b071-702x369.png,Data Ingestion,,Apache Kafka is a popular distributed streaming platform. It allows you to handle large-scale workloads with high throughput and low latency. Apache Kafka is highly available and is used across the world for building real-time data pipelines and streaming applications.,https://docs.rudderstack.com/destinations/kafka,,"Easily stream data from your website or app to [integration, destination=TRUE] in real-time. ",,"Modify payloads to match requirements in [integration, destination=TRUE]. ",,"Automatically send user behavior data directly to [integration, destination=TRUE]. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,171,1|171,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Snowflake ...and all of your other cloud tools.,/integration/Snowflake/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,Snowflake,,https://cdn.sanity.io/images/97bpcflt/production/f55fe7329238d5ad9a4cd2a27edb6942b86d6101-104x100.png,Data Warehouse,,"Snowflake is a cloud-based data warehouse provided as Software-as-a-Service (SaaS). It offers all the features of a modern data warehouse, including scalability, ease of use, secure access to your data, accelerated analytics capabilities, and much more.",https://docs.rudderstack.com/data-warehouse-integrations/snowflake,,"Simplify your workflow with predefined schemas, automatically created for you in your [integration, destination=TRUE] warehouse. ",,"Leverage best in class sync times and load data to [integration, destination=TRUE] every 30 minutes (or even faster!). ",,"Customize data and loads for [integration, destination=TRUE] across multiple databases and schemas. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,172,1|172,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Google BigQuery ...and all of your other cloud tools.,/integration/google-bigquery/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,google-bigquery,,https://cdn.sanity.io/images/97bpcflt/production/8fa04d8ec5de83747a46ed19d179d2e38757f6e9-100x100.png,Data Warehouse,,"Google BigQuery is an industry-leading fully-managed cloud data warehouse that allows you to store and analyze petabytes of data in no time.

RudderStack lets you add Google BigQuery as a destination where you can send your customer event data from the data source of your choice.",https://docs.rudderstack.com/data-warehouse-integration-guides/google-bigquery,,"Simplify your workflow with predefined schemas, automatically created for you in your [integration, destination=TRUE] warehouse. ",,"Leverage best in class sync times and load data to [integration, destination=TRUE] every 30 minutes (or even faster!). ",,"Customize data and loads for [integration, destination=TRUE] across multiple databases and schemas. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
1,173,1|173,Integrate your JavaScript website with ,Don’t go through the pain of direct integration. RudderStack’s  JavaScript SDK makes it easy to send data from your JavaScript website to Amazon Redshift ...and all of your other cloud tools.,/integration/amazon-redshift/javascript,,javascript,JavaScript website,https://cdn.sanity.io/images/97bpcflt/production/29c54b78e8f16f811073e9e806d461201f61ab1d-178x100.png,SDK,,RudderStack's JavaScript SDK leverages the rudder-analytics.js library to track and send user events from your website to RudderStack. You can then further transform and route this event data to the destination platform of your choice.,https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-javascript-sdk,amazon-redshift,,https://cdn.sanity.io/images/97bpcflt/production/fc77e91b32b3db8bfb402749e4f2944a0b6d2ace-235x93.png,Data Warehouse,,"Amazon Redshift is the world's fastest cloud data warehouse. It allows you to handle large analytical workloads with best-in-class performance, speed, and efficiency. With Redshift, you don't have to worry about the scale of your data or the cost of running queries on them.",https://docs.rudderstack.com/data-warehouse-integrations/amazon-redshift,,"Simplify your workflow with predefined schemas, automatically created for you in your [integration, destination=TRUE] warehouse. ",,"Leverage best in class sync times and load data to [integration, destination=TRUE] every 30 minutes (or even faster!). ",,"Customize data and loads for [integration, destination=TRUE] across multiple databases and schemas. ",https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the JavaScript website to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/javascript,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  JavaScript website,https://rudderstack.com/amazon-s3/javascript,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your JavaScript website to any destination that supports Webhooks,https://rudderstack.com/webhooks/javascript,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your JavaScript website to Amplitude in a few clicks.,https://rudderstack.com/amplitude/javascript
2,21,2|21,Integrate your iOS app with Google Analytics,Don’t go through the pain of direct integration. RudderStack’s  iOS SDK makes it easy to send data from your iOS app to Google Analytics ...and all of your other cloud tools.,/integration/google-analytics/ios,,ios,,https://cdn.sanity.io/images/97bpcflt/production/00d8955ec2b59491f28c8a03c06283665993e304-452x452.png,SDK,,"The RudderStack iOS SDK allows you to integrate RudderStack to your iOS application in order to track event data from your app. After integrating this SDK, you will also be able to send this data to your preferred analytics destination/s such as Google Analytics, Amplitude, and more.",https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-ios-sdk,google-analytics,Google Analytics,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Analytics,,Google Analytics is the world's most popular analytics service that allows you to track and report your website traffic across a variety of sources.,https://docs.rudderstack.com/destinations/analytics/google-analytics-ga,,"Automatically send real-time data to marketing analytics, product analytics and business analytics tools. ",,Track the entire user journey across platforms without the technical headache. ,,Send existing data feeds to new analytics tools with a few clicks. ,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the iOS app to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/ios,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  iOS app,https://rudderstack.com/amazon-s3/ios,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your iOS app to any destination that supports Webhooks,https://rudderstack.com/webhooks/ios,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your iOS app to Amplitude in a few clicks.,https://rudderstack.com/amplitude/ios
2,22,2|22,Integrate your iOS app with Google Analytics 4,Don’t go through the pain of direct integration. RudderStack’s  iOS SDK makes it easy to send data from your iOS app to Google Analytics 4 ...and all of your other cloud tools.,/integration/google-analytics-4/ios,,ios,,https://cdn.sanity.io/images/97bpcflt/production/00d8955ec2b59491f28c8a03c06283665993e304-452x452.png,SDK,,"The RudderStack iOS SDK allows you to integrate RudderStack to your iOS application in order to track event data from your app. After integrating this SDK, you will also be able to send this data to your preferred analytics destination/s such as Google Analytics, Amplitude, and more.",https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-ios-sdk,google-analytics-4,Google Analytics 4,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Analytics,,"Google Analytics 4 (formerly known as ""App + Web"") is a new Google Analytics property, with different instrumentation and reports than the Universal Analytics properties. Google Analytics 4 can be used for websites, apps, or both together - whereas Universal Analytics properties only support websites.",https://docs.rudderstack.com/destinations/analytics/google-analytics-4,,"Automatically send real-time data to marketing analytics, product analytics and business analytics tools. ",,Track the entire user journey across platforms without the technical headache. ,,Send existing data feeds to new analytics tools with a few clicks. ,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the iOS app to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/ios,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  iOS app,https://rudderstack.com/amazon-s3/ios,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your iOS app to any destination that supports Webhooks,https://rudderstack.com/webhooks/ios,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your iOS app to Amplitude in a few clicks.,https://rudderstack.com/amplitude/ios
2,23,2|23,Integrate your iOS app with Mixpanel,Don’t go through the pain of direct integration. RudderStack’s  iOS SDK makes it easy to send data from your iOS app to Mixpanel ...and all of your other cloud tools.,/integration/mixpanel/ios,,ios,,https://cdn.sanity.io/images/97bpcflt/production/00d8955ec2b59491f28c8a03c06283665993e304-452x452.png,SDK,,"The RudderStack iOS SDK allows you to integrate RudderStack to your iOS application in order to track event data from your app. After integrating this SDK, you will also be able to send this data to your preferred analytics destination/s such as Google Analytics, Amplitude, and more.",https://docs.rudderstack.com/stream-sources/rudderstack-sdk-integration-guides/rudderstack-ios-sdk,mixpanel,Mixpanel,https://cdn.sanity.io/images/97bpcflt/production/4c32897beb3ea6a461674549667b5ab3ea7449cc-175x100.jpg,Analytics,,"Mixpanel is an analytics platform that lets you track user actions with your application. It offers features like in-app A/B testing, user survey forms, and custom reports to measure customer retention. It also provides specific tools for targeted business communication and engagement with your customers.",https://docs.rudderstack.com/destinations/analytics/mixpanel,,"Automatically send real-time data to marketing analytics, product analytics and business analytics tools. ",,Track the entire user journey across platforms without the technical headache. ,,Send existing data feeds to new analytics tools with a few clicks. ,https://cdn.sanity.io/images/97bpcflt/production/1b345fc91ba985f011c8c5fb8f80dbf0b37d8959-1280x441.png,Use the iOS app to send real-time data to Google Analytics,https://rudderstack.com/google-analytics/ios,https://cdn.sanity.io/images/97bpcflt/production/aa9ad9fb00b661dc3f6e428bfc3d3d8f309a8761-266x115.png,Easily send event stream and batch data to Amazon S3 from your  iOS app,https://rudderstack.com/amazon-s3/ios,https://cdn.sanity.io/images/97bpcflt/production/7fa8f6a9bfc358a11851f1c4ca5d27f61996d32e-2400x2241.png,Automatically send data from your iOS app to any destination that supports Webhooks,https://rudderstack.com/webhooks/ios,https://cdn.sanity.io/images/97bpcflt/production/cdd883047b63e4e0b1eefa4e1c56e24109f84fff-168x35.png,Send product data from your iOS app to Amplitude in a few clicks.,https://rudderstack.com/amplitude/ios
